time,open,high,low,close,tick_volume,spread,real_volume
2025-04-16 22:00:00+00:00,1.32301,1.32495,1.32278,1.32379,7283,0,0
2025-04-16 23:00:00+00:00,1.32381,1.32428,1.32304,1.32403,3305,0,0
2025-04-17 00:00:00+00:00,1.32398,1.32459,1.32257,1.32417,816,39,0
2025-04-17 01:00:00+00:00,1.3241100000000001,1.32431,1.32315,1.3237,2234,0,0
2025-04-17 02:00:00+00:00,1.32371,1.32422,1.32317,1.32328,3974,0,0
2025-04-17 03:00:00+00:00,1.32328,1.32337,1.3211300000000001,1.32122,8177,0,0
2025-04-17 04:00:00+00:00,1.32122,1.3216999999999999,1.32027,1.32145,7017,0,0
2025-04-17 05:00:00+00:00,1.32145,1.32298,1.3214000000000001,1.32254,4087,0,0
2025-04-17 06:00:00+00:00,1.32254,1.3229600000000001,1.32135,1.32138,3808,0,0
2025-04-17 07:00:00+00:00,1.3213599999999999,1.32153,1.32093,1.32098,2571,0,0
2025-04-17 08:00:00+00:00,1.321,1.32208,1.3204799999999999,1.32098,3909,0,0
2025-04-17 09:00:00+00:00,1.32099,1.32332,1.32037,1.32275,7613,0,0
2025-04-17 10:00:00+00:00,1.32272,1.32457,1.32232,1.32425,9373,0,0
2025-04-17 11:00:00+00:00,1.32425,1.32478,1.32356,1.32395,7353,0,0
2025-04-17 12:00:00+00:00,1.32397,1.32465,1.32388,1.3241100000000001,5977,0,0
2025-04-17 13:00:00+00:00,1.3241100000000001,1.32459,1.32218,1.3224,7648,0,0
2025-04-17 14:00:00+00:00,1.32241,1.32368,1.32198,1.32275,6721,0,0
2025-04-17 15:00:00+00:00,1.32274,1.32503,1.32169,1.32494,11793,0,0
2025-04-17 16:00:00+00:00,1.32493,1.32599,1.32444,1.32571,13432,0,0
2025-04-17 17:00:00+00:00,1.32571,1.32731,1.32272,1.32327,11577,0,0
2025-04-17 18:00:00+00:00,1.32327,1.32591,1.3229,1.32576,8998,0,0
2025-04-17 19:00:00+00:00,1.32576,1.3268499999999999,1.32511,1.32584,8551,0,0
2025-04-17 20:00:00+00:00,1.32583,1.3259,1.32468,1.32574,4412,0,0
2025-04-17 21:00:00+00:00,1.32574,1.3272599999999999,1.32504,1.32693,4623,0,0
2025-04-17 22:00:00+00:00,1.32693,1.32695,1.32618,1.3266499999999999,3415,0,0
2025-04-17 23:00:00+00:00,1.3266200000000001,1.32705,1.32634,1.32671,1736,0,0
2025-04-18 00:00:00+00:00,1.32643,1.3265,1.32417,1.32562,316,27,0
2025-04-18 01:00:00+00:00,1.32574,1.327,1.32562,1.32599,1248,17,0
2025-04-18 02:00:00+00:00,1.32599,1.32677,1.32557,1.3265799999999999,1387,17,0
2025-04-18 03:00:00+00:00,1.32664,1.32837,1.32652,1.32813,13783,0,0
2025-04-18 04:00:00+00:00,1.3281100000000001,1.32834,1.3269199999999999,1.32702,32514,1,0
2025-04-18 05:00:00+00:00,1.32701,1.32754,1.32649,1.3272300000000001,32784,1,0
2025-04-18 06:00:00+00:00,1.32722,1.32754,1.3262800000000001,1.32651,17348,0,0
2025-04-18 07:00:00+00:00,1.32651,1.32704,1.32637,1.32675,16718,5,0
2025-04-18 08:00:00+00:00,1.32669,1.32738,1.3263,1.32678,11866,4,0
2025-04-18 09:00:00+00:00,1.32672,1.3272300000000001,1.3262399999999999,1.32671,12053,1,0
2025-04-18 10:00:00+00:00,1.32671,1.32788,1.3262399999999999,1.32642,12132,0,0
2025-04-18 11:00:00+00:00,1.32642,1.32728,1.32556,1.32715,10939,1,0
2025-04-18 12:00:00+00:00,1.3271899999999999,1.32732,1.32679,1.32714,19330,0,0
2025-04-18 13:00:00+00:00,1.32713,1.32762,1.3266200000000001,1.32756,20757,0,0
2025-04-18 14:00:00+00:00,1.3276,1.32808,1.3272,1.32747,22449,0,0
2025-04-18 15:00:00+00:00,1.32748,1.3281100000000001,1.32717,1.3277,22429,0,0
2025-04-18 16:00:00+00:00,1.32771,1.32782,1.3271899999999999,1.32745,16663,1,0
2025-04-18 17:00:00+00:00,1.32743,1.32858,1.32741,1.32827,20242,0,0
2025-04-18 18:00:00+00:00,1.32827,1.32827,1.32712,1.32763,28762,0,0
2025-04-18 19:00:00+00:00,1.32764,1.32834,1.32743,1.32819,15006,0,0
2025-04-18 20:00:00+00:00,1.3281399999999999,1.32842,1.32785,1.32813,7792,1,0
2025-04-18 21:00:00+00:00,1.32815,1.32856,1.328,1.32852,9846,5,0
2025-04-18 22:00:00+00:00,1.32852,1.32905,1.3283,1.32882,12209,4,0
2025-04-18 23:00:00+00:00,1.32895,1.32985,1.32828,1.32943,7040,0,0
2025-04-21 00:00:00+00:00,1.32727,1.3284799999999999,1.32652,1.32782,260,75,0
2025-04-21 01:00:00+00:00,1.32755,1.33048,1.3275000000000001,1.33036,3862,3,0
2025-04-21 02:00:00+00:00,1.3304,1.33202,1.33013,1.33145,5500,0,0
2025-04-21 03:00:00+00:00,1.33145,1.33559,1.3314300000000001,1.33464,8413,0,0
2025-04-21 04:00:00+00:00,1.33465,1.33596,1.3342800000000001,1.33521,5195,0,0
2025-04-21 05:00:00+00:00,1.3352,1.33801,1.33479,1.33703,6558,0,0
2025-04-21 06:00:00+00:00,1.33703,1.33869,1.33703,1.33817,4460,0,0
2025-04-21 07:00:00+00:00,1.33817,1.33835,1.33664,1.33832,3796,0,0
2025-04-21 08:00:00+00:00,1.3383099999999999,1.33959,1.33815,1.3394,4987,0,0
2025-04-21 09:00:00+00:00,1.33939,1.33972,1.33719,1.33818,6251,0,0
2025-04-21 10:00:00+00:00,1.33817,1.34144,1.33765,1.34111,7488,0,0
2025-04-21 11:00:00+00:00,1.3411,1.3416299999999999,1.33955,1.34148,6769,0,0
2025-04-21 12:00:00+00:00,1.34147,1.3422,1.34005,1.3401100000000001,5705,0,0
2025-04-21 13:00:00+00:00,1.34012,1.34049,1.33862,1.339,5087,0,0
2025-04-21 14:00:00+00:00,1.33899,1.33995,1.33793,1.33963,6559,0,0
2025-04-21 15:00:00+00:00,1.33963,1.34042,1.33813,1.3404,7661,0,0
2025-04-21 16:00:00+00:00,1.3404,1.34091,1.33863,1.3401100000000001,8724,0,0
2025-04-21 17:00:00+00:00,1.34015,1.34074,1.33859,1.33905,9335,0,0
2025-04-21 18:00:00+00:00,1.33905,1.33934,1.33781,1.33811,6608,0,0
2025-04-21 19:00:00+00:00,1.33812,1.3383099999999999,1.33754,1.33791,4918,0,0
2025-04-21 20:00:00+00:00,1.33791,1.33791,1.33629,1.33759,4611,0,0
2025-04-21 21:00:00+00:00,1.3376000000000001,1.33832,1.3370600000000001,1.33792,4170,0,0
2025-04-21 22:00:00+00:00,1.33792,1.33844,1.33732,1.33752,3935,0,0
2025-04-21 23:00:00+00:00,1.33752,1.33811,1.33739,1.33796,1709,0,0
2025-04-22 00:00:00+00:00,1.33766,1.33784,1.33653,1.33761,321,44,0
2025-04-22 01:00:00+00:00,1.3377,1.33847,1.33718,1.33815,1451,1,0
2025-04-22 02:00:00+00:00,1.33812,1.33847,1.33731,1.3379699999999999,3139,0,0
2025-04-22 03:00:00+00:00,1.33799,1.33804,1.33618,1.33705,6636,0,0
2025-04-22 04:00:00+00:00,1.3370600000000001,1.33804,1.3370600000000001,1.33754,5191,0,0
2025-04-22 05:00:00+00:00,1.33755,1.3395299999999999,1.33753,1.33952,3439,0,0
2025-04-22 06:00:00+00:00,1.33952,1.341,1.33952,1.34045,4547,0,0
2025-04-22 07:00:00+00:00,1.34045,1.3409900000000001,1.3401,1.34024,3243,0,0
2025-04-22 08:00:00+00:00,1.34025,1.34236,1.33932,1.34173,7171,0,0
2025-04-22 09:00:00+00:00,1.34173,1.34199,1.33862,1.33903,10343,0,0
2025-04-22 10:00:00+00:00,1.33904,1.34008,1.3371,1.33775,9223,0,0
2025-04-22 11:00:00+00:00,1.33775,1.33881,1.33685,1.33874,8580,0,0
2025-04-22 12:00:00+00:00,1.33874,1.33906,1.33626,1.33694,7565,0,0
2025-04-22 13:00:00+00:00,1.33693,1.3377,1.33631,1.33671,7950,0,0
2025-04-22 14:00:00+00:00,1.33671,1.33846,1.33647,1.33777,6632,0,0
2025-04-22 15:00:00+00:00,1.33775,1.33823,1.33554,1.33717,9776,0,0
2025-04-22 16:00:00+00:00,1.33716,1.33783,1.33582,1.33752,9995,0,0
2025-04-22 17:00:00+00:00,1.33748,1.33907,1.33701,1.33806,10322,0,0
2025-04-22 18:00:00+00:00,1.33807,1.3384800000000001,1.33721,1.3374,8141,0,0
2025-04-22 19:00:00+00:00,1.3374,1.33773,1.33432,1.33465,10121,0,0
2025-04-22 20:00:00+00:00,1.33462,1.33545,1.33398,1.33454,8409,0,0
2025-04-22 21:00:00+00:00,1.33452,1.3346,1.33318,1.33369,4908,0,0
2025-04-22 22:00:00+00:00,1.3336700000000001,1.33413,1.333,1.33317,4283,0,0
2025-04-22 23:00:00+00:00,1.33317,1.3339400000000001,1.33259,1.33313,1761,0,0
2025-04-23 00:00:00+00:00,1.33273,1.3335,1.32855,1.32866,568,26,0
2025-04-23 01:00:00+00:00,1.3287499999999999,1.32921,1.32337,1.32549,9190,0,0
2025-04-23 02:00:00+00:00,1.32548,1.32842,1.32526,1.3271899999999999,8215,0,0
2025-04-23 03:00:00+00:00,1.3271899999999999,1.33061,1.32707,1.33056,10139,0,0
2025-04-23 04:00:00+00:00,1.33056,1.33174,1.32973,1.33113,6764,0,0
2025-04-23 05:00:00+00:00,1.33113,1.33124,1.3296999999999999,1.33087,5079,0,0
2025-04-23 06:00:00+00:00,1.3308900000000001,1.33104,1.32871,1.32926,4825,0,0
2025-04-23 07:00:00+00:00,1.32925,1.3306200000000001,1.32881,1.33053,3345,0,0
