time,open,high,low,close,tick_volume,spread,real_volume
2018-11-30 00:00:00+00:00,2739.3,2762.4,2726.7,2762.1,45929,0,0
2018-12-03 00:00:00+00:00,2792.6,2812.0,2771.7,2787.5,62894,0,0
2018-12-04 00:00:00+00:00,2788.2,2788.4,2694.0,2699.6,77863,0,0
2018-12-05 00:00:00+00:00,2697.9,2719.2,2696.0,2715.1,22711,0,0
2018-12-06 00:00:00+00:00,2710.0,2710.7,2619.0,2693.3,112590,0,0
2018-12-07 00:00:00+00:00,2691.8,2706.9,2620.7,2634.0,94595,0,0
2018-12-10 00:00:00+00:00,2623.1,2646.3,2580.7,2640.2,96873,0,0
2018-12-11 00:00:00+00:00,2640.2,2676.0,2619.6,2629.6,82938,0,0
2018-12-12 00:00:00+00:00,2630.6,2684.5,2630.6,2648.3,73689,0,0
2018-12-13 00:00:00+00:00,2650.0,2668.7,2634.7,2643.9,74566,0,0
2018-12-14 00:00:00+00:00,2643.9,2646.3,2591.7,2595.2,69332,0,0
2018-12-17 00:00:00+00:00,2590.5,2611.5,2528.5,2551.3,80734,0,0
2018-12-18 00:00:00+00:00,2551.3,2572.6,2526.0,2527.8,88826,0,0
2018-12-19 00:00:00+00:00,2526.9,2583.5,2485.7,2499.2,73824,0,0
2018-12-20 00:00:00+00:00,2500.5,2515.1,2438.7,2485.1,107671,0,0
2018-12-21 00:00:00+00:00,2485.1,2504.9,2406.8,2417.3,99345,0,0
2018-12-24 00:00:00+00:00,2400.9,2431.9,2338.2,2339.0,71304,0,0
2018-12-26 00:00:00+00:00,2333.0,2475.6,2332.0,2466.2,86603,0,0
2018-12-27 00:00:00+00:00,2468.2,2496.5,2395.5,2487.5,116043,0,0
2018-12-28 00:00:00+00:00,2489.2,2519.2,2470.7,2484.7,100374,0,0
2018-12-31 00:00:00+00:00,2497.2,2510.3,2480.7,2506.2,58024,0,0
2019-01-02 00:00:00+00:00,2506.0,2519.2,2450.7,2490.0,101431,0,0
2019-01-03 00:00:00+00:00,2478.7,2491.0,2441.7,2450.1,99514,0,0
2019-01-04 00:00:00+00:00,2449.2,2537.2,2436.5,2528.1,97760,0,0
